2016-03-24,1936.19,28.056275423156194,30.120572722899684
2016-03-29,1953.84,27.86926745431083,29.580893928760148
2016-03-30,1999.93,32.00036774391947,30.302116897412645
2016-03-31,1997.69,34.032103231424344,31.404275402055855
2016-04-01,1973.24,32.0498207031078,31.630792105589883
2016-04-04,1986.14,31.212491939521215,31.498983028875273
2016-04-05,1933.84,24.414868924840448,29.55772841822669
2016-04-06,1919.59,16.61741286880465,25.97596983507178
2016-04-07,1905.1,8.212739015568104,21.08786180995059
2016-04-08,1919.42,3.278463468697055,16.13264612173857
2016-04-11,1914.22,-1.4629323449028107,11.138454025640376
2016-04-12,1907.72,-4.930083507102836,6.371815524293435
2016-04-13,1944.36,-3.6031062691579336,3.1142778774533517
2016-04-14,1951.75,-1.9553035548924527,1.156747960850047
2016-04-15,1939.95,-3.1113057865859446,-0.6068675178249203
2016-04-18,1946.34,-3.380291160730849,-1.864326661611873
2016-04-19,1964.84,-1.1799828368991712,-2.0544391452604835
2016-04-20,1962.88,0.13265603249010383,-1.6716507684321882
2016-04-21,1950.38,0.5902569268505431,-1.1607310407823996
2016-04-22,1943.03,0.252789167302808,-0.7725303923303902
2016-04-25,1925.34,-1.7205211169216454,-0.9443899517535386
2016-04-26,1916.35,-4.032079554070378,-1.7250183722358792
2016-04-27,1892.48,-8.001272451105706,-3.416784930570026
2016-04-28,1897.98,-10.150916086154893,-5.243186726777126
2016-04-29,1896.64,-12.23116273445703,-7.169809313485637
2016-05-02,1899.72,-13.641703677460328,-9.040693734782705
2016-05-04,1865.25,-18.067435679573464,-11.66675038290803
2016-05-05,1837.71,-24.05720117166834,-15.26458364933723
2016-05-06,1852.71,-26.368273835515765,-18.580781109253994
2016-05-09,1848.45,-28.063190882586923,-21.486008470612795
2016-05-10,1825.17,-31.39119297995012,-24.517558256846485
2016-05-11,1818.02,-33.85868725171781,-27.377617166058634
2016-05-12,1816.09,-35.52118289389091,-29.928398581948823
2016-05-13,1815.38,-36.255145453251316,-31.99765242588342
2016-05-16,1853.78,-31.746899246404382,-32.30240937414918
2016-05-17,1846.5,-28.598637831460337,-31.590197410105176
2016-05-18,1841.84,-26.289638138543978,-30.310364937333286
2016-05-19,1799.9,-28.82541525457873,-29.98899524233188
2016-05-20,1806.38,-28.548057677634006,-29.638601230771986
2016-05-23,1818.97,-25.799738810468625,-28.565406970966208
2016-05-24,1831.15,-22.19157650902298,-26.735165150238668
2016-05-25,1849.27,-16.853280237829495,-23.885828529372944
2016-05-27,1839.22,-12.896574716276746,-20.66445249715231
2016-05-30,1841.79,-9.084772143874261,-17.309604164951203
2016-05-31,1808.24,-9.588594202420609,-14.993542524857004
2016-06-01,1759.49,-14.972035236098463,-14.758474764816707
2016-06-02,1762.28,-19.109872213420203,-15.649147020464762
2016-06-03,1793.43,-18.324029924716115,-16.11037093440041
2016-06-06,1797.27,-17.053906963164764,-16.168758139785762
2016-06-07,1832.79,-11.03595008563616,-14.659152503715742
2016-06-08,1843.85,-5.095437018556822,-12.029598010073403
2016-06-09,1814.14,-3.8432952503983415,-9.799285863851479
2016-06-10,1782.02,-6.782196777969602,-8.998282787295755
2016-06-13,1780.01,-9.640462161248479,-9.159880291865107
2016-06-14,1762.61,-13.211833294850976,-10.13714521513873
2016-06-15,1772.91,-14.611582883484289,-11.164461775970787
2016-06-16,1733.48,-19.36329049345227,-13.235260765750288
2016-06-17,1754.45,-19.495560520457957,-14.849889103703998
2016-06-20,1793.83,-14.958822048573666,-14.956737091207703
2016-06-21,1802.61,-10.845434449917093,-14.04560772373366
2016-06-22,1823.03,-4.991148515397754,-11.805288622623223
2016-06-23,1853.71,2.2273826806649595,-8.11427123286687
2016-06-24,1769.67,-1.8011308015722989,-6.376886765607581
2016-06-27,1732.19,-8.780328244304428,-6.887809667080814
2016-06-28,1751.81,-11.104535434142917,-7.870815522932126
2016-06-29,1756.2,-11.986606199901644,-8.750053262587937
2016-06-30,1750.69,-12.55689926394507,-9.560944518112649
2016-07-01,1744.56,-13.338385187055792,-10.472417892477353
2016-07-04,1724.5,-15.167361393904002,-11.73386734655234
2016-07-05,1715.95,-17.40717752555679,-13.404178405154097
2016-07-06,1689.92,-22.562971950943847,-16.1969974483401
2016-07-07,1713.51,-24.122319439068633,-18.6313368381243
